,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
2932,15538,ele avoit blonde la crigne et bien ,faite," la sorcille, la face clere et traitice ; ",8,faite,_,VERB,VERppe,Tense=Past|VerbForm=Part,10,acl,_,XmlId=w151_01149,1
2950,15567,si l'ai levee et ,bautisie," et faite ma fillole, ",6,bautisie,_,VERB,VERppe,Tense=Past|VerbForm=Part,4,conj,_,XmlId=w151_01469,1
2974,15608,"Entreusque Aucassins estoit en le canbre et il regretoit Nicolete s'amie, li quens Bougars de Valence, qui sa guerre avoit a ",furnir,", ne s'oublia mie, ",25,furnir,_,VERB,VERinf,VerbForm=Inf,23,xcomp,_,SpaceAfter=No|XmlId=w151_02006,1
2981,15625,"ja n'i fieres tu home ni autres ti, s'il te voient entr'ax, si desfenderont il mix lor ",avoir, et lor cors et te tere et le miue ; ,23,avoir,_,VERB,VERinf,VerbForm=Inf,19,xcomp,_,XmlId=w151_02198,1
3000,15663,Et li vallés fu grans et fors et biax et gens et bien ,fornis,", et li cevaus sor quoi il sist rades et corans, ",14,fornis,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,acl,_,SpaceAfter=No|XmlId=w151_02613,1
3016,15717,"- Certes, fait Aucassins, je sui molt ",dolans, quant hom de vostre eage ment. ,10,dolans,_,VERB,VERppa,Tense=Pres|VerbForm=Part,0,root,_,XmlId=w151_03294,2
3032,15738,"Quant or i vint Aucassin, ",dolans," fu, ",7,dolans,_,VERB,VERppa,Tense=Pres|VerbForm=Part,0,root,_,XmlId=w151_03580,1
3035,15745,mout par estoit ,entrepris,", de grant mal amaladis ; ",4,entrepris,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,SpaceAfter=No|XmlId=w151_03651,2
3056,15778,"Ele avoit les caviaus blons et menus recercelés, et les ex vairs et rians, et le face traitice, et le nes haut et bien ",assis,", et lé levretes vremelletes plus que n'est cerisse ne rose el tans d'esté, et les dens blans et menus ; ",28,assis,_,VERB,VERppe,Tense=Past|VerbForm=Part,25,conj,_,SpaceAfter=No|XmlId=w151_04062,1
3057,15778,"Ele avoit les caviaus blons et menus recercelés, et les ex vairs et ",rians,", et le face traitice, et le nes haut et bien assis, et lé levretes vremelletes plus que n'est cerisse ne rose el tans d'esté, et les dens blans et menus ; ",15,rians,_,VERB,VERppa,Tense=Pres|VerbForm=Part,13,conj,_,SpaceAfter=No|XmlId=w151_04049,1
3058,15778,Ele avoit les caviaus blons et menus ,recercelés,", et les ex vairs et rians, et le face traitice, et le nes haut et bien assis, et lé levretes vremelletes plus que n'est cerisse ne rose el tans d'esté, et les dens blans et menus ; ",8,recercelés,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,conj,_,SpaceAfter=No|XmlId=w151_04042,1
3063,15792,si oï Aucassin qui la dedens ,plouroit, et faisoit mot grant dol et regretoit se douce amie que tant amoit. ,7,plouroit,_,VERB,VERcjg,VerbForm=Fin,3,acl:relcl,_,XmlId=w151_04260,1
3075,15808,si recomence a ,plorer,", tout por s'amie. ",4,plorer,_,VERB,VERinf,VerbForm=Inf,2,xcomp,_,SpaceAfter=No|XmlId=w151_04411,1
3081,15815,et li premiers qui ,verroit," ne qui vous porroit, il vos prenderoit lués ",5,verroit,_,VERB,VERcjg,VerbForm=Fin,11,acl:relcl,_,XmlId=w151_04472,1
3083,15818,"Et puis que vos ariiés jut en lit a home, s'el mien non, or ne quidiés mie que j'",atendisse, tant que je trovasse coutel dont je me peusce ferir el cuer et ocirre. ,23,atendisse,_,VERB,VERcjg,VerbForm=Fin,19,ccomp,_,XmlId=w151_04515,1
3084,15819,tant n',atenderoie, je mie ; ,3,atenderoie,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w151_04537,1
3089,15823,- A ! ,fait," ele, je ne quit mie que vous m'amés tant con vos dites ; ",4,fait,_,VERB,VERcjg,VerbForm=Fin,9,parataxis,_,XmlId=w151_04609,1
3091,15825,- Avoi ! ,fait," Aucassins, bele douce amie, ce ne porroit estre que vos m'amissiés tant que je fac vos. ",4,fait,_,VERB,VERcjg,VerbForm=Fin,14,parataxis,_,XmlId=w151_04639,1
3115,15858,et ele ,monta," deseure, ",3,monta,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w151_05082,1
3117,15860,et ele ,garda," contreval, ",3,garda,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w151_05100,1
3125,15872,Et se ele fu en paine de l',entrer,", encore fu ele en forceur de l'iscir. ",9,entrer,_,VERB,VERinf,VerbForm=Inf,6,nmod,_,SpaceAfter=No|XmlId=w151_05258,1
3128,15876,si monta tant a grans painnes qu'ele ,vint, deseure. ,9,vint,_,VERB,VERcjg,VerbForm=Fin,6,advcl,_,XmlId=w151_05311,1
3140,15895,Ele n'osa mie parfont ,entrer," por les bestes sauvaces et por le serpentine, ",6,entrer,_,VERB,VERinf,VerbForm=Inf,3,xcomp,_,XmlId=w151_05545,1
3146,15908,"- Se Dix vos aït, bel enfant, ",fait," ele, dites li qu'il a une beste en ceste forest et qu'i le viegne cacier, ",10,fait,_,VERB,VERcjg,VerbForm=Fin,13,parataxis,_,XmlId=w151_05710,1
3156,15928,"- Par foi, ",fait," il, les deniers prenderons nos, ",5,fait,_,VERB,VERcjg,VerbForm=Fin,10,parataxis,_,XmlId=w151_05956,2
3198,16007,"- Os, por le cuerbé ! ",fait," cil ; por quoi canteroie je por vos, s'il ne me seoit, quant il n'a si rice home en cest païs, sans le cors le conte Garin, s'il trovoit mé bués ne mes vaces ne mes brebis en ses pres n'en sen forment, qu'il fust mie tant herdis por les ex a crever qu'il les en ossast cacier ? ",8,fait,_,VERB,VERcjg,VerbForm=Fin,13,parataxis,_,XmlId=w151_06793,1
3205,16018,et une pucele ,vint," ci, li plus bele riens du monde, si que nos quidames que ce fust une fee, et que tos cis bos en esclarci ; ",4,vint,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w151_06979,1
3207,16019,"si nos dona tant del sien que nos li eumes en covent, se vos ",veniés," ci, nos vos desisiens que vos alissiés cacier en ceste forest, qu'il i a une beste que, se vos le poiiés prendre, vos n'en donriiés mie un des menbres por cinc cens mars d'argent ne por nul avoir : ",16,veniés,_,VERB,VERcjg,VerbForm=Fin,21,advcl,_,XmlId=w151_07022,2
3216,16051,"et quant il vit que li vespres aproçoit, si comença a ",plorer, por çou qu'il ne le trovoit. ,13,plorer,_,VERB,VERinf,VerbForm=Inf,11,xcomp,_,XmlId=w151_07427,1
3217,16051,et quant il vit que li vespres ,aproçoit,", si comença a plorer por çou qu'il ne le trovoit. ",8,aproçoit,_,VERB,VERcjg,VerbForm=Fin,4,ccomp,_,SpaceAfter=No|XmlId=w151_07422,1
3230,16085,- Os ! ,fait," cil, por le cuer que cil Sires eut en sen ventre ! ",4,fait,_,VERB,VERcjg,VerbForm=Fin,2,parataxis,_,XmlId=w151_07757,1
3236,16099,de tot l'avoir du monde n'ai je plus ,vaillant, que vos veés sor le cor de mi. ,11,vaillant,_,VERB,VERppa,Tense=Pres|VerbForm=Part,8,xcomp,_,XmlId=w151_07947,3
3249,16125,et li rais de le lune ,feroit, ens. ,7,feroit,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w151_08201,1
3250,16126,"« E ! Dix, fait Aucasins, ci ",fu," Nicolete me douce amie, ",10,fu,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w151_08213,1
3251,16126,"« E ! Dix, ",fait," Aucasins, ci fu Nicolete me douce amie, ",6,fait,_,VERB,VERcjg,VerbForm=Fin,10,parataxis,_,XmlId=w151_08209,1
3262,16151,car ele n',estoit, mie lonc ; ,4,estoit,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w151_08460,1
3282,16195,"et quant il furent en haute mer, une tormente ",leva,", grande et mervelleuse, qui les mena de tere en tere, tant qu'il ariverent en une terre estragne ",11,leva,_,VERB,VERcjg,VerbForm=Fin,0,root,_,SpaceAfter=No|XmlId=w151_08919,1
3292,16225,"quant mes mois sera conplis et je sarai bien garis, dont irai le messe oïr, si com mes ancestre ",fist,", et me grant guerre esbaudir encontre mes anemis ; ",22,fist,_,VERB,VERcjg,VerbForm=Fin,16,advcl,_,SpaceAfter=No|XmlId=w151_09217,1
3293,16225,quant mes mois sera conplis et je sarai bien ,garis,", dont irai le messe oïr, si com mes ancestre fist, et me grant guerre esbaudir encontre mes anemis ; ",10,garis,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,conj,_,SpaceAfter=No|XmlId=w151_09205,1
3294,16225,quant mes mois sera ,conplis," et je sarai bien garis, dont irai le messe oïr, si com mes ancestre fist, et me grant guerre esbaudir encontre mes anemis ; ",5,conplis,_,VERB,VERppe,Tense=Past|VerbForm=Part,13,advcl,_,XmlId=w151_09200,1
3301,16237,"« Ha ! biax sire, ",fait," li rois, que me demandés vos ? ",7,fait,_,VERB,VERcjg,VerbForm=Fin,13,parataxis,_,XmlId=w151_09298,3
3306,16247,Et li rois et Aucassins ,cevaucierent," tant qu'il vinrent la u la roine estoit, ",6,cevaucierent,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w151_09422,2
3319,16278,"Et les gens del païs dient au roi qu'il cast Aucassins fors de sa tere, et si detiegne Nicolete aveuc son fil, qu'ele sanbloit bien ",fenme, de haut lignage. ,30,fenme,_,VERB,VERppe,Tense=Past|VerbForm=Part,28,xcomp,_,XmlId=w151_09749,1
3322,16284,"quant mes dox amis m'acole et il me sent grasse et mole, dont sui jou a tele escole, baus ne tresce ne carole, harpe, gigle ne viole, ne deduis de la nimpole n'i ",vauroit, mie. » ,41,vauroit,_,VERB,VERcjg,VerbForm=Fin,20,acl,_,XmlId=w151_09834,2
3333,1633,Tuz sunt ,ocis," cist franceis chevalers, Ne mes seisante, que Deus i ad esparniez ; ",3,ocis,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_58_14996,1
3334,16330,"et quant Nicolete vit les murs del castel et le païs, ele se reconut, qu'ele i avoit esté norie et ",pree," petis enfes, ",24,pree,_,VERB,VERppe,Tense=Past|VerbForm=Part,22,conj,_,XmlId=w151_10278,1
3343,16345,Quant li rois de Cartage oï Nicolete ensi ,parler,", il li geta ses bras au col. ",9,parler,_,VERB,VERinf,VerbForm=Inf,6,xcomp,_,SpaceAfter=No|XmlId=w151_10439,1
3373,16428,si le fist laver et ,baignier, et sejorner uit jors tous plains. ,6,baignier,_,VERB,VERinf,VerbForm=Inf,4,conj,_,XmlId=w151_11371,1
3374,16428,si le fist ,laver, et baignier et sejorner uit jors tous plains. ,4,laver,_,VERB,VERinf,VerbForm=Inf,3,xcomp,_,XmlId=w151_11369,1
3386,16470,quer feit i ,ert," e justise et amur, ",4,ert,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_AlexisRaM_11,1
3406,16524,"« E ! Deus, ",dist," il, cum fort pecét m'apresset, ",6,dist,_,VERB,VERcjg,VerbForm=Fin,13,parataxis,_,XmlId=w_AlexisRaM_510,1
3413,16560,Quant il ço sourent qued il fud si ,alét,", ço fut granz dols quet il unt demenét, e granz deplainz par tuta la citiét. ",9,alét,_,VERB,VERppe,Tense=Past|VerbForm=Part,3,acl,_,SpaceAfter=No|XmlId=w_AlexisRaM_905,1
3442,16655,"A un des porz ki plus est pres de Rome, iloec ",arivet, la nef a icel saint home. ,13,arivet,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_AlexisRaM_1772,3
3443,16655,A un des porz ki plus ,est," pres de Rome, iloec arivet la nef a icel saint home. ",7,est,_,VERB,VERcjg,VerbForm=Fin,2,acl:relcl,_,XmlId=w_AlexisRaM_1766,3
3445,16657,"« E ! Deus, ",dist," il, bels sire reis qui tut guvernes, se tei ploüst ci ne volisse estra, ",6,dist,_,VERB,VERcjg,VerbForm=Fin,22,parataxis,_,XmlId=w_AlexisRaM_1811,1
3447,16659,se jos an ,creid,", il me trairunt a perdra. ",4,creid,_,VERB,VERcjg,VerbForm=Fin,8,advcl,_,SpaceAfter=No|XmlId=w_AlexisRaM_1851,1
3449,16661,si fait ma medra plus que femme qui ,vivet,", avoc ma spuse que jo lur ai guerpide, ",9,vivet,_,VERB,VERcjg,VerbForm=Fin,7,acl:relcl,_,SpaceAfter=No|XmlId=w_AlexisRaM_1876,3
3452,1668,Cil ki la ,sunt, n'en deivent aveir blasme. » ,4,sunt,_,VERB,VERcjg,VerbForm=Fin,1,acl:relcl,_,XmlId=w_58_15283,1
3458,16708,Suz le degrét ou il gist e ,converset,", iloc deduit ledement sa poverte, ",8,converset,_,VERB,VERcjg,VerbForm=Fin,6,conj,_,SpaceAfter=No|XmlId=w_AlexisRaM_2364,1
3462,16734,ne la volt demustrer ne ,reconuissent, usque il s'en seit alét ; ,6,reconuissent,_,VERB,VERcjg,VerbForm=Fin,4,advcl,_,XmlId=w_AlexisRaM_2571,1
3476,16771,Li boens serganz kil ,serveit," volentiers, il le nunçat sum pedre Eufemïen, ",5,serveit,_,VERB,VERcjg,VerbForm=Fin,3,acl,_,XmlId=w_AlexisRaM_2984,3
3492,16837,e grant maisnede doüses guverner cum ,fist," tis pedre e li tons parentez, le gunfanun l'emperedeur porter. ",7,fist,_,VERB,VERcjg,VerbForm=Fin,5,advcl,_,XmlId=w_AlexisRaM_3648,2
3498,16848,"« E ! filz, ",dist," ele, cum m'oüs enhadithe ! ",6,dist,_,VERB,VERcjg,VerbForm=Fin,12,parataxis,_,XmlId=w_AlexisRaM_3815,1
3533,16948,Ki fait ad ,pechét," bien s'en pot recorder, ",4,pechét,_,VERB,VERppe,Tense=Past|VerbForm=Part,9,csubj,_,XmlId=w_AlexisRaM_4836,1
3565,17500,ab u· magistre sempre ·l mist qui ·llo doist bien de ciel ,saveir,", don Deu servir per bona feid. ",13,saveir,_,VERB,VERinf,VerbForm=Inf,9,obj,_,SpaceAfter=No|XmlId=w_203_153,2
3592,17631,"et hanc en aut merci si grand, ",parler, lo fist si cum des anz. ,9,parler,_,VERB,VERinf,VerbForm=Inf,11,xcomp,_,XmlId=w_203_1287,1
3598,1765,Brochent ad ait tant cum ,durent, li port. ,6,durent,_,VERB,VERcjg,VerbForm=Fin,1,advcl,_,XmlId=w_58_16057,1
3613,1794,N'i ad celoi n'i ,plurt," e se dement, ",7,plurt,_,VERB,VERcjg,VerbForm=Fin,4,acl,_,XmlId=w_58_16346,3
3629,1865,En ceste tere nus ad mis tels feluns Ja pur ,murir, le camp ne guerpirunt. » ,11,murir,_,VERB,VERinf,VerbForm=Inf,15,advcl,_,XmlId=w_58_16975,1
3637,1887,« Or sai jo veirement Que hoi ,murrum,", par le mien escïent. ",8,murrum,_,VERB,VERcjg,VerbForm=Fin,3,ccomp,_,SpaceAfter=No|XmlId=w_58_17219,1
3657,1974,Or veit Rollant que ,mort," est sun ami, Gesir adenz, a la tere sun vis. ",5,mort,_,VERB,VERppe,Tense=Past|VerbForm=Part,2,ccomp,_,XmlId=w_58_18024,1
3669,1997,"Ma hanste est fraite e percet mun escut, E mis osbercs ",desmailet, e rumput ; ,13,desmailet,_,VERB,VERppe,Tense=Past|VerbForm=Part,4,conj,_,XmlId=w_58_18262,1
3670,1997,Ma hanste est fraite e ,percet," mun escut, E mis osbercs desmailet e rumput ; ",6,percet,_,VERB,VERppe,Tense=Past|VerbForm=Part,4,conj,_,XmlId=w_58_18255,1
3671,1997,Ma hanste est ,fraite," e percet mun escut, E mis osbercs desmailet e rumput ; ",4,fraite,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_58_18253,1
3686,2022,"si l'unt nasfret el chef, E sun osberc rumput e ",desmailet,", Par mi le cors nasfret de.IIII. espiez ; ",13,desmailet,_,VERB,VERppe,Tense=Past|VerbForm=Part,11,conj,_,SpaceAfter=No|XmlId=w_58_18498,3
3687,2022,"si l'unt nasfret el chef, E sun osberc ",rumput," e desmailet, Par mi le cors nasfret de.IIII. espiez ; ",11,rumput,_,VERB,VERppe,Tense=Past|VerbForm=Part,4,conj,_,XmlId=w_58_18496,3
3697,2039,Mais le cors ad ,tressuët, e mult chalt. ,5,tressuët,_,VERB,VERppe,Tense=Past|VerbForm=Part,3,acl,_,XmlId=w_58_18691,2
3725,2100,L'escut Rollant unt frait e eströet E sun osberc ,rumput, e desmailet ; ,11,rumput,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,conj,_,XmlId=w_58_19219,1
3726,2100,L'escut Rollant unt frait e ,eströet, E sun osberc rumput e desmailet ; ,7,eströet,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,conj,_,XmlId=w_58_19215,1
3742,2152,Si cum il ,poet," a l'arcevesque en vent, ",4,poet,_,VERB,VERcjg,VerbForm=Fin,9,advcl,_,XmlId=w_58_19610,1
3778,2252,« E ! ,dist," li quens, seinte Marie, aiüe ! ",4,dist,_,VERB,VERcjg,VerbForm=Fin,11,parataxis,_,XmlId=w_58_20516,1
3783,2263,Quant il ço vit que n'en pout mie ,freindre,", A sei meïsme la cumencet a pleindre : ",10,freindre,_,VERB,VERinf,VerbForm=Inf,3,acl,_,SpaceAfter=No|XmlId=w_58_20625,3
3793,2311,"De plusurs choses a remembrer li prist, De tantes teres cum li bers ",cunquist,", De dulce France, des humes de sun lign, De Carlemagne, sun seignor, kil nurrit ; ",15,cunquist,_,VERB,VERcjg,VerbForm=Fin,11,acl,_,SpaceAfter=No|XmlId=w_58_21191,2
3796,2316,"« Veire Patene, ki unkes ne ",mentis,", Seint Lazaron de mort resurrexis E Daniel des leons guaresis, Guaris de mei l'anme de tuz perilz Pur les pecchez que en ma vie fis ! » ",8,mentis,_,VERB,VERcjg,VerbForm=Fin,3,acl:relcl,_,SpaceAfter=No|XmlId=w_58_21247,3
3804,2350,- E ! Deus ! ,dist," Carles, ja sunt il ja si luinz ! ",6,dist,_,VERB,VERcjg,VerbForm=Fin,10,parataxis,_,XmlId=w_58_21623,1
3810,2367,"si priet Damnedeu Que li soleilz facet pur lui arester, La nuit ",targer, e le jur demurer. ,14,targer,_,VERB,VERinf,VerbForm=Inf,10,conj,_,XmlId=w_58_21824,1
3811,2367,si priet Damnedeu Que li soleilz facet pur lui ,arester,", La nuit targer e le jur demurer. ",10,arester,_,VERB,VERinf,VerbForm=Inf,7,xcomp,_,SpaceAfter=No|XmlId=w_58_21820,1
3865,2513,Plusurs culurs i ad ,peinz, e escrites ; ,5,peinz,_,VERB,VERppe,Tense=Past|VerbForm=Part,2,acl,_,XmlId=w_58_23056,1
3880,2575,Ne finerai en trestut mun vivant Josqu'il seit ,mort, u tut vif recreant. » ,10,mort,_,VERB,VERppe,Tense=Past|VerbForm=Part,2,advcl,_,XmlId=w_58_23625,3
3923,2712,"En cest païs nus sunt tant aproeciez, Se vos ",volez,", li repaires ert grefs. » ",11,volez,_,VERB,VERcjg,VerbForm=Fin,16,advcl,_,SpaceAfter=No|XmlId=w_58_24829,1
3940,2759,"Al matin, quant primes ",pert," li albe, Esveillez est li emperere Carles. ",6,pert,_,VERB,VERcjg,VerbForm=Fin,10,advcl,_,XmlId=w_58_25232,1
3944,2772,Kar mei meïsme estoet avant ,aler, Pur mun nevold que vuldreie truver. ,6,aler,_,VERB,VERinf,VerbForm=Inf,4,xcomp,_,XmlId=w_58_25348,1
3948,2794,Tant dulcement a ,regreter, le prist : ,4,regreter,_,VERB,VERinf,VerbForm=Inf,6,xcomp,_,XmlId=w_58_25569,1
3958,2825,"Ami Rollant, prozdoem, juvente bele, Cum jo serai a Eis, em ma chapele, ",Vendrunt," li hume, ",19,Vendrunt,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_58_25864,2
3961,2831,"Ki guierat mes oz a tel poeste, Quant cil est ",morz, ki tuz jurz nos cadelet ? ,12,morz,_,VERB,VERppe,Tense=Past|VerbForm=Part,2,advcl,_,XmlId=w_58_25942,1
3971,2855,Sis unt asols e ,seignez, de part Deu. ,5,seignez,_,VERB,VERppe,Tense=Past|VerbForm=Part,3,conj,_,XmlId=w_58_26220,2
3983,2938,Ja pur ,murir, cil n'erent recreanz. ,3,murir,_,VERB,VERinf,VerbForm=Inf,7,advcl,_,XmlId=w_58_26993,1
3997,2994,"Gent ad le cors, gaillart e ben ",seant,", Cler le visage e de bon cuntenant. ",9,seant,_,VERB,VERppa,Tense=Pres|VerbForm=Part,1,conj,_,SpaceAfter=No|XmlId=w_58_27551,1
4034,3171,Bataille avrum e ,aduree, e pesme. » ,4,aduree,_,VERB,VERppe,Tense=Past|VerbForm=Part,1,acl,_,XmlId=w_58_29175,1
4044,3194,"Carles li magnes, cum il vit l'amiraill, E le dragon, l'enseigne e l'estandart, De cels d'Arabe si grant force i par ad, De la contree unt porprises les parz Ne més que tant cume l'emperere en ad, Li reis de France s'en ",escriet, mult halt ; ,55,escriet,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_58_29436,1
4066,3253,La veïsez la tere si ,junchee," ! L'erbe del camp, ki est verte e delgee ! ",6,junchee,_,VERB,VERppe,Tense=Past|VerbForm=Part,4,acl,_,XmlId=w_58_29918,3
4078,3304,"Se li paiens une feiz recuvrast, Sempres fust ",mort, li nobilies vassal. ,10,mort,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_58_30387,1
4099,3345,"Ki dunc veïst cez escuz si malmis, Cez blancs osbercs ki dunc oïst fremir E cez escuz sur cez helmes cruisir, Cez chevalers ki dunc veïst caïr E humes ",braire,", contre tere murir, De grant dulor li poüst suvenir ! ",32,braire,_,VERB,VERinf,VerbForm=Inf,29,conj,_,SpaceAfter=No|XmlId=w_58_30796,1
4100,3345,"Ki dunc veïst cez escuz si malmis, Cez blancs osbercs ki dunc oïst fremir E cez escuz sur cez helmes cruisir, Cez chevalers ki dunc veïst ",caïr," E humes braire, contre tere murir, De grant dulor li poüst suvenir ! ",29,caïr,_,VERB,VERinf,VerbForm=Inf,28,xcomp,_,XmlId=w_58_30793,1
4101,3345,"Ki dunc veïst cez escuz si malmis, Cez blancs osbercs ki dunc oïst ",fremir," E cez escuz sur cez helmes cruisir, Cez chevalers ki dunc veïst caïr E humes braire, contre tere murir, De grant dulor li poüst suvenir ! ",15,fremir,_,VERB,VERinf,VerbForm=Inf,14,xcomp,_,XmlId=w_58_30779,1
4102,3345,Ki dunc veïst cez escuz si ,malmis,", Cez blancs osbercs ki dunc oïst fremir E cez escuz sur cez helmes cruisir, Cez chevalers ki dunc veïst caïr E humes braire, contre tere murir, De grant dulor li poüst suvenir ! ",7,malmis,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,acl,_,SpaceAfter=No|XmlId=w_58_30771,1
4120,3395,"Ja Deu ne placet qu'el chef portez corone, S'or n'i ",ferez, pur venger vostre hunte ! » ,15,ferez,_,VERB,VERcjg,VerbForm=Fin,4,advcl,_,XmlId=w_58_31220,1
4124,3405,Baligant veit sun gunfanun ,cadeir, E l'estandart Mahumet remaneir : ,5,cadeir,_,VERB,VERinf,VerbForm=Inf,2,xcomp,_,XmlId=w_58_31330,1
4148,3475,"Quant Carles oït la seinte voiz de l'angle, Nen ad poür ne de ",murir, dutance ; ,16,murir,_,VERB,VERinf,VerbForm=Inf,17,acl,_,XmlId=w_58_31877,1
4185,3612,"« Seignors barons, ",dist," Carlemagnes li reis, De Guenelun car me jugez le dreit ! ",5,dist,_,VERB,VERcjg,VerbForm=Fin,14,parataxis,_,XmlId=w_58_33078,1
4207,3706,Quant veit Tierri qu'or en ,ert," la bataille, Sun destre guant en ad presentet Carle. ",7,ert,_,VERB,VERcjg,VerbForm=Fin,2,ccomp,_,XmlId=w_58_33993,1
4220,3740,.C. mil humes i ,plurent,", kis esguardent. ",5,plurent,_,VERB,VERcjg,VerbForm=Fin,0,root,_,SpaceAfter=No|XmlId=w_58_34253,1
4221,3750,"« E ! Deus, ",dist," Carles, le dreit en esclargiez ! » ",6,dist,_,VERB,VERcjg,VerbForm=Fin,12,parataxis,_,XmlId=w_58_34331,1
4245,3815,"Par ceste barbe dunt li peil sunt canuz, Se uns ",escapet,", morz ies e cunfunduz. » ",12,escapet,_,VERB,VERcjg,VerbForm=Fin,14,advcl,_,SpaceAfter=No|XmlId=w_58_34906,3
4247,3821,Puis sunt ,turnet, Bavier e Aleman E Peitevin e Bretun e Norman. ,3,turnet,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_58_34956,1
4251,3842,Quant l'emperere ad fait sa justice E ,esclargiez," est la sue grant ire, En Bramidonie ad chrestïentet mise, ",9,esclargiez,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,conj,_,XmlId=w_58_35190,1
4268,5095,Qui plus tost ,cort,", cil s'en fuit plus : ",4,cort,_,VERB,VERcjg,VerbForm=Fin,6,acl:relcl,_,SpaceAfter=No|XmlId=w_26_12597,2
4269,5101,"Des cel'ore qu'u bois entroit, Fust por ",chacier,", chascuns dotoit Que Tristran li preuz l'encontrast. ",11,chacier,_,VERB,VERinf,VerbForm=Inf,9,xcomp,_,SpaceAfter=No|XmlId=w_26_12671,1
4282,5143,L'arc Qui ne ,faut, vet regarder ; ,5,faut,_,VERB,VERcjg,VerbForm=Fin,2,acl:relcl,_,XmlId=w_26_13090,1
4291,5171,Mervelles fu li doiz ,gresliz,", A poi que li aneaus n'en chiet. ",5,gresliz,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,SpaceAfter=No|XmlId=w_26_13334,1
4302,5202,"D'iluec endroit ou il dormoient, Qui, deus bones liues ",estoient, La ou li rois tenet sa cort. ,13,estoient,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_26_13631,1
4303,5202,"D'iluec endroit ou il dormoient, ",Qui,", deus bones liues estoient La ou li rois tenet sa cort. ",8,Qui,_,VERB,VERcjg,VerbForm=Fin,13,parataxis,_,SpaceAfter=No|XmlId=w_26_13626,1
4328,5296,"Quar, se Tristran fust ",esvelliez,", Li niés o l'oncle se meslast, ",6,esvelliez,_,VERB,VERppe,Tense=Past|VerbForm=Part,14,advcl,_,SpaceAfter=No|XmlId=w_26_14481,3
4334,5311,Le forestier ,entre," soventre, ",3,entre,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_26_14643,1
4341,5350,Or avoit tant les doiz ,gresliz, Qu'il s'en issi sanz force fere ; ,6,gresliz,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,acl,_,XmlId=w_26_15074,2
4343,5367,Mais or oiez des ,endormiz,", Que li rois out el bois gerpiz. ",5,endormiz,_,VERB,VERppe,Tense=Past|VerbForm=Part,3,ccomp,_,SpaceAfter=No|XmlId=w_26_15209,2
4363,5462,"Or deüse estre a cort a roi, Et cent danzeaus avoques moi, Qui ",servisent, por armes prendre Et a moi lor servise rendre. ,16,servisent,_,VERB,VERcjg,VerbForm=Fin,11,acl:relcl,_,XmlId=w_26_16053,2
4374,5497,"Ne vosise la departie, S'estre peüst la conpaignie, Ne ",fust,", bele, la grant soufraite Que vos soufrez et avez faite Tanz dis, por moi, par desertine. ",13,fust,_,VERB,VERcjg,VerbForm=Fin,7,conj,_,SpaceAfter=No|XmlId=w_26_16598,1
4375,5497,"Ne vosise la departie, S'",estre," peüst la conpaignie, Ne fust, bele, la grant soufraite Que vos soufrez et avez faite Tanz dis, por moi, par desertine. ",7,estre,_,VERB,VERinf,VerbForm=Inf,2,advcl,_,XmlId=w_26_16592,1
4381,5503,"Beaus amis douz, se ja corage Vos ert venuz de ",repentir,", Or ne peüst mex avenir. ",12,repentir,_,VERB,VERinf,VerbForm=Inf,7,acl,_,SpaceAfter=No|XmlId=w_26_16727,1
